order_Id,Order_number,User_id,Total_amount,Discount_amount,Gross_amount,Shipping_amount,Net_amount,Order_date,Delivery_date,Status,Payment_status,Payment_type,Payment_transaction_id
1030,090aeeb4-84d8-46c1-8a14-ab24d4389e1d,414,6124.24,1087.07,6649.4,165.82,9159.15,17-02-2024,09-06-2024,delivered,not paid,netbanking,5b032a8f-6447-4484-9a2d-1628e951f4a6
1031,133d9eed-0d08-4ee8-b2cc-4cf6c4060a71,330,8763.27,637.61,4338.49,198.77,2888.82,14-06-2024,25-02-2024,shipping,paid,upi,8336f869-1c17-475a-9754-d6171390b313
1032,44c58930-1d58-4e19-b993-a9d90434b42d,718,1628.54,57.66,2153.26,466.79,9036.74,09-04-2024,06-01-2024,processing,paid,upi,6f08ce4b-db47-4a46-b427-d4d297c476a7
1033,b8d3bb8f-dade-44cf-b265-e4fe5276d278,841,6410.06,1228.03,4861.65,217.74,8351.14,02-06-2024,07-04-2024,placed,paid,upi,53320e3d-a1f4-43d9-9b5f-274434f7a72e
1034,10311735-604e-4cfe-b898-1b93c692cef6,869,2127.36,829.86,8312.92,91.38,10266.87,16-08-2024,06-10-2024,placed,not paid,upi,e895fee6-7ec4-45b8-9ed9-7a7a9c1f0c27
1035,ae37cbb7-14e3-48b3-811f-70a649f12f7e,153,8420.8,1381.55,1603.41,472.21,9965.54,04-05-2024,05-06-2024,processing,not paid,cod,aa9ca483-8d9e-4e95-91a0-81297f5ec34a
1036,fd54a6d5-a3c3-4540-a4a2-78a1a5fbeac1,363,7704.84,918.66,4962.14,206.03,2859.16,07-04-2024,02-08-2024,shipping,paid,cod,0caa1c11-5746-4797-b4cb-bcc29bc04327
1037,6d9eb395-cee2-4663-b47f-9b1ecebfa31a,424,2662.89,1727.73,1737.41,424.5,936.22,03-07-2024,28-08-2024,shipping,paid,upi,1c411546-f478-4973-97ed-2cce744402e0
1038,29bd68f7-3da0-468b-ab46-4854def5b33a,76,4117.71,1791.43,3855.79,200.17,10416.83,22-08-2024,07-03-2024,shipping,paid,upi,c806a581-5c3c-4bd1-b11b-4452d91e2503
1039,53cfc2e7-3fd5-46cd-aa2e-9819624b6ebc,858,3273.14,1602.87,1173.64,475.88,1495.82,31-07-2024,06-01-2024,placed,paid,cod,b3ba108c-d6c9-4847-b62c-9c39a9232891
1040,e2c1d241-67a4-4b70-acf8-559fa70f1912,988,1560.86,1115.41,7856.49,232.83,10053.28,25-08-2024,16-06-2024,processing,not paid,cod,1f9c4edf-e519-42ab-9070-e0b3a2a8e395
1041,f8e31ba3-cfa7-43c0-b077-48a9a7331bd8,652,5275.93,1732.89,631.65,57.56,1704.26,11-07-2024,14-09-2024,processing,paid,cod,c0193b3d-8dd9-4201-bf4c-2c9eafd8e0a0
1042,6bdfcdce-faae-47cd-aea3-810e7e76a353,171,1982.67,69.29,945.57,336.42,4157.48,01-01-2024,06-08-2024,delivered,paid,cod,1e7c1709-ba72-4de8-9c2c-b5209e0c328a
1043,6412ed96-6abe-4320-a2f1-91b30464c328,312,9907.26,796.95,6842.68,349.41,2175.45,05-10-2024,17-04-2024,processing,not paid,upi,4d52ff87-7cd3-4bf7-8d50-f19de14a19b6
1044,236b6387-719b-4d6c-a1d5-3917d165e094,326,1511.77,1909.84,5088.45,386.73,2651.84,04-05-2024,04-04-2024,shipping,not paid,upi,5c2bfa4a-9096-4ab8-bf23-76c23f402bf1
1045,ae903e72-a96d-4337-896e-429094c559a0,713,3775.54,261.91,8411.16,169.9,5450.63,16-03-2024,02-06-2024,shipping,paid,netbanking,73510f29-becc-4085-b73f-0002e06f54eb
1046,b549e4bb-2290-4218-afc0-42b10b51e033,842,3452.58,225.66,6408.36,209.06,7816.49,01-03-2024,26-04-2024,shipping,not paid,upi,5b679a65-afbc-4cc7-9026-ea37540e4988
1047,f7fb7968-6fe2-48e9-b771-cac8013fcfaf,393,9266.17,1700.43,3499.8,375.38,7960.41,26-03-2024,05-04-2024,processing,not paid,upi,10b79598-b06d-4e15-ab93-c6ec02993151
1048,86222c90-3ca0-4a69-b497-0f84edcc7010,457,1191.69,1495.62,7971.85,331.73,3366.03,18-01-2024,12-05-2024,delivered,paid,cod,4889424c-50d3-4183-964e-5daa75308ca9
1049,6cbcec5a-9f3d-448e-b663-ff38d7007903,667,7221.14,1018.25,10098.53,291.94,3254.76,07-06-2024,08-08-2024,shipping,paid,cod,40376727-765b-42bd-8b1b-d83e3d9e2543
1050,480befc0-95ab-48bf-a871-9e5370eb9baf,234,4868.93,940.88,8076.33,57.89,7516.23,01-05-2024,25-07-2024,shipping,not paid,cod,1dfd38ff-3bd9-408d-b657-d1a21797606c
1051,1a6c05c5-e0c1-4f5c-ad9b-5ee615e3127b,748,4189.79,977.16,8462.82,110.12,3982.2,18-05-2024,10-04-2024,delivered,not paid,netbanking,d70e56e5-327c-4469-90a6-692a805d9cd2
1052,712bf3bb-8113-4b5f-875f-d801416839a3,982,5059.35,1824.81,3524.02,486.36,7864.94,08-05-2024,21-09-2024,delivered,paid,upi,f0e9d4d5-733e-446a-bd67-ed3e1cf7e88c
1053,b37982f6-da53-45af-ace5-7223033be81d,765,1143.39,1833.74,734.1,158,6235.41,19-04-2024,15-04-2024,placed,not paid,netbanking,133bebd3-fd1f-4739-965d-231f0415eb3b
1054,cf36ddfd-19cc-48c9-a0b2-9c5072fe2cae,162,2870.37,279.94,7579.04,359.66,1997.72,23-07-2024,13-08-2024,delivered,paid,netbanking,fcd12a6f-17f4-4834-9491-6840d7eeb472
1055,edc6f3e3-2512-47f4-a149-61f1fa5ebec4,871,1216.89,851.08,9669.81,277.47,3766.71,22-05-2024,27-08-2024,processing,not paid,netbanking,bc6b443c-f474-4731-858c-f1d79ce9a27b
1056,57c2b580-27b8-4002-ad59-fc6c4b94f6cb,590,7085.45,1610.12,7905.86,209.13,5703.95,13-05-2024,23-03-2024,delivered,paid,cod,f14aa4b6-1dd1-4402-a015-ef0b97e5be6f
1057,9cc40fed-2f44-4322-8774-2e3cfa64c4c3,39,5827.98,30.34,1074.21,378.71,9197.14,21-08-2024,13-04-2024,processing,paid,netbanking,ed32e00f-1ea2-4f1b-ba70-92b41f4952fd
1058,82a38365-4031-468b-ae15-6a7aea01f86d,119,9174.51,77.22,4027.94,300.84,10920.36,24-01-2024,21-02-2024,shipping,not paid,upi,442b8e4c-db53-4007-af88-e85094767d58
1059,76516223-c9cb-4e70-8912-968230354fab,303,4087.02,1604.51,2054.85,54.89,10803.75,26-08-2024,11-02-2024,placed,not paid,upi,ba793362-b743-46f8-a9ed-a23f10101854
1060,ec4c78ff-f0c8-47a6-92aa-c41dd6b83349,936,6281.08,536.77,11013.51,145.7,2553.43,06-01-2024,07-09-2024,placed,paid,netbanking,699d9596-8e3b-4651-a781-36244c48dbb3
1061,5ab0e94b-241c-4a17-a494-cf88f77d511c,908,1893.27,528.77,1021.25,358.29,3791.21,10-05-2024,20-01-2024,placed,not paid,netbanking,e35d2c15-f806-430d-ba7b-01f91f56bb78
1062,f811ba2e-8a9c-42e0-8cc4-1e599299093d,261,5158.57,311.05,1037.27,434.07,8358.44,01-08-2024,07-01-2024,placed,not paid,cod,86c961c8-fe93-4672-bb29-b9345aa3e358
1063,a7ed4360-dbe2-4df9-907e-fd81bd4abbbc,272,9246.99,547.16,5786.55,433.67,2592.18,02-01-2024,04-04-2024,shipping,not paid,netbanking,01051516-e4c1-4275-a13f-a5bb3d82f690
1064,e92a90b6-eb15-4969-943a-a7a5c594cc67,131,2707.47,495.71,5511.9,454.14,7685.99,29-02-2024,13-02-2024,processing,paid,netbanking,10c0fea1-1ff7-4d1d-a239-54d815a8ef90
1065,aa722484-b00e-4559-8826-0be5de841049,567,9228.17,1851.58,7732.71,444.91,686.35,30-05-2024,06-05-2024,processing,not paid,netbanking,1ba853c9-461a-48ba-ba66-c168e09b0a47
1066,bc04660d-c506-43f4-b7ae-44049d1dee22,474,814.97,1394,6838.35,377.21,5536.27,29-09-2024,27-02-2024,delivered,paid,cod,e2ee223b-1903-4fd9-9f35-1120984b9c34
1067,39383215-4eb0-4b62-a3f0-875d0bfbcd8d,493,8981.5,1020.96,5074.84,83.76,10598.23,23-06-2024,01-03-2024,shipping,not paid,upi,21bc5390-6efd-4ea4-bcc6-6b8e34630158
1068,ed27fc27-cb44-475b-9efe-2c33e6d6a7a7,884,6357.49,1724.89,7386.16,336.51,6421.94,28-05-2024,03-09-2024,shipping,paid,cod,e15456d5-f927-4e4c-abb7-4baf543cae77
1069,e58e94f8-07d4-46fe-99c2-b89267ef8b5f,158,8474.18,141.99,6824.59,439.09,4545.36,31-08-2024,29-09-2024,placed,not paid,upi,37fa43e4-c6b4-4183-a13d-01549117fc84
1070,143ddf79-2abd-4a4c-929a-1aa5d5c2a6a4,761,3256.75,1748.68,10831.47,389.27,3948.73,11-09-2024,04-06-2024,processing,paid,cod,5ab1d172-4e33-4972-b6d4-b761a024ca5d
1071,594fb4e6-87d3-40a8-92b2-c8f07d3bb5dd,804,6112.36,1733.32,1842.46,390.23,7488.35,22-08-2024,14-07-2024,placed,paid,cod,51599226-1bbb-4451-88dc-61ee54ed9225
1072,972613bc-b591-4819-aacc-4998c8433f18,913,4496.15,1357.5,11636.08,261.89,5098.95,24-04-2024,01-04-2024,delivered,paid,netbanking,0504b2b3-9f94-440a-8753-8bc2545670be
1073,5b23afaf-5772-4446-b9bd-941587d8c134,149,9467.71,1248.71,892.71,356.39,1635.06,19-05-2024,30-09-2024,placed,not paid,upi,17fe16a1-1c97-4d49-b1f6-fc19de6f4448
1074,8bb8a802-12fa-4d14-9b62-6e4c40a7a2ac,174,8032.52,230.96,979.72,241.6,6693,08-04-2024,26-05-2024,processing,paid,cod,25f502de-198f-4d47-a535-abd9b6af879c
1075,8594693a-376b-4ee7-b6c0-83aeab9ed692,166,4315.8,148.32,807.22,381.63,4167.34,09-08-2024,13-03-2024,shipping,paid,netbanking,8cc78cbd-3596-4c60-91ae-8eb8385e65a5
1076,8dc663bc-59a6-4675-9f62-3abe698decd3,88,6458.52,1375.7,7653.44,211.79,4062.41,04-05-2024,07-01-2024,delivered,paid,cod,f22a7688-072a-4596-ac88-22b56accf531
1077,0209b7cc-36eb-4ac8-b448-2b8950489186,460,8596.09,72.38,8289.87,238.54,10968.61,14-02-2024,22-09-2024,shipping,paid,netbanking,26cc9e86-2fb1-4cf8-93f4-236b5cb7ce72
1078,8aee2107-3889-4a42-85e4-3a189564012b,347,1268.78,461.67,9255.54,66.85,6596.57,11-03-2024,09-06-2024,delivered,paid,cod,39cd253a-8ed1-49fa-ac9e-1442917b4ab9
1079,2fb49b3b-24cc-4029-89fb-6dbb335b84e7,63,7170.36,1987.52,9073.65,483.27,3895.16,04-08-2024,14-08-2024,delivered,not paid,cod,c52160e1-52ea-46bf-b872-4f359c27c259
1080,86ca7cd2-50d3-4854-b894-b640a25c2b7b,451,1260.27,1364.1,4396.44,354.8,3146.41,07-02-2024,04-05-2024,placed,not paid,upi,b29df82e-dd34-4050-abe7-7f237861947d
1081,147e7a07-5d9f-458e-8ae8-4ed42d13100c,176,7238.86,668.96,8644.12,208.59,9990.26,06-03-2024,01-01-2024,shipping,not paid,upi,874a3eaa-4f56-4bbf-b901-87d1bfab5351
1082,00abd716-7183-40ca-94b8-4a118708eaf6,536,3391.72,361.45,11740.8,278.57,7866.51,23-03-2024,17-09-2024,processing,not paid,upi,6bd513b0-da86-45f0-a376-a1e86d037273
1083,c3efb61a-96c7-4d38-9620-96c179e57b27,864,2507.95,191.58,6851.84,263.14,2450.34,22-07-2024,22-04-2024,placed,not paid,netbanking,5df23377-64e3-400e-a8a0-b42962f1e2b0
1084,a946c4c3-d2f3-4e8c-8a61-9582f84f5226,809,8867.85,432.81,11593.99,388.64,1342.29,07-08-2024,21-03-2024,processing,not paid,upi,208bd1cb-371d-4136-a53b-1e2ba47bda47
1085,db84f104-cbcc-4ecf-8c1c-6a1acf75deb4,927,1523.13,1723.2,754.08,474.05,10207.77,09-07-2024,29-03-2024,delivered,not paid,netbanking,044a5566-3231-4449-ac9e-752b5a0fde95
1086,9512fecb-b2f6-4e36-a1ff-fc3401ee0b24,489,8281.2,630.53,5441.17,83.4,7539.09,13-03-2024,17-07-2024,placed,not paid,upi,cb950977-d637-42f8-865d-d194e3b2e827
1087,15ed021e-6d1a-4f34-8da2-d2cd0c93a544,588,2509.84,901.57,1597.29,114.71,4451.49,25-08-2024,07-09-2024,shipping,paid,cod,fc1851ea-186c-4c76-8acd-10fb05b9ae93
1088,4998a6b4-7b4b-456c-a8e9-a24a14c9c0d9,182,7287.12,1913.99,8464.75,477.32,6813.57,12-03-2024,29-07-2024,shipping,paid,netbanking,b98067f9-9560-46c6-8002-c40581f7ae6c
1089,e313e66d-a320-48b9-8f28-c60db1f91abb,63,6684.07,1264.29,11891.18,130.94,773.73,26-08-2024,13-06-2024,delivered,not paid,cod,84bd0231-327a-46cc-a230-ee5d6c9b7468
1090,d38f10cb-1d95-4ceb-88a6-22662d084301,744,4308.21,1283.92,3890.11,251.69,7822.9,02-08-2024,27-02-2024,placed,not paid,upi,56dc60d1-bf52-45b2-a0e0-0c20c25db23f
1091,8f66a3d9-2fb8-4a4d-9619-f1d699bc5d42,59,6745.39,853.26,4588.69,163.63,8407.96,18-04-2024,16-09-2024,shipping,paid,upi,54872c21-6d06-4f08-b226-9d3ee9e0588d
1092,d59575e7-3325-46fd-867f-e8a7a2c9e2b5,948,5643.07,156.36,10220.06,446.96,1680.7,07-08-2024,10-09-2024,placed,not paid,cod,6d9e7887-da98-4e25-afaf-eab55b166f32
1093,3bbc9502-8424-4eee-8f08-208aea9f1a02,265,6654.19,1657.66,10708.37,228.32,6771.67,14-03-2024,07-09-2024,processing,not paid,netbanking,ed208fcb-d0f8-48b1-bbb3-d2daf257ec02
1094,2e7843b3-8ed0-4174-85a5-d566c5cc2724,608,6334.91,979.35,2121.73,60.84,1142.72,18-07-2024,14-04-2024,placed,paid,netbanking,abe1754f-fab4-4938-8360-38fe235a9605
1095,ef5702d4-d4f3-4e3a-9eab-5e096527982a,609,4303.38,810.62,4884.45,399.34,4950.75,22-05-2024,12-02-2024,delivered,paid,netbanking,e47c4cdf-9f3d-4344-840b-44a7f1e2cae5
1096,c34831f3-36f6-452d-ba64-4f738eb2e877,698,9985.49,1930.78,9658.23,342.67,10300.82,24-06-2024,09-08-2024,delivered,paid,cod,ec0e059d-cd6b-491b-b9c6-12505ebf63e7
1097,667c477c-b088-43f9-b2ea-7063acf4e95b,503,9878.73,1388.37,5146.71,286.43,3534.69,03-04-2024,26-06-2024,delivered,paid,upi,de0ad21c-de2f-4971-bacd-2e60a57b1970
1098,64e1a74d-453c-4c8f-ac0b-85a90082a8cc,844,6848.99,1189.03,7108.66,327.29,2490.65,18-03-2024,15-05-2024,processing,not paid,netbanking,3029856e-4e49-4df3-8e99-bce277ce76e8
1099,8a971e3e-578d-4de8-9fc5-ecdb15cba03d,409,6924.89,671.27,6172.93,81.57,2841.45,10-04-2024,23-08-2024,processing,paid,netbanking,cc4045e3-0c7a-4e11-8f9b-ff8530fc53f3
1100,46c7f9fc-0455-45e1-bb8b-94f7088ca479,37,7331.99,905.81,6103.21,195.34,4339.22,03-05-2024,25-05-2024,shipping,paid,cod,98b35c64-f509-4d7e-9395-36e334543d72
1101,8818222b-ff5a-45ea-a179-a5b086db772a,205,7910.5,95.39,5994.21,158.34,3973.01,18-09-2024,27-05-2024,delivered,paid,cod,012b5c2b-3ed9-4ab8-816e-8227dc58a5a6
1102,d9e334db-bf47-41d6-b3eb-c8cc710b79e2,108,3332.34,953.56,6616.33,72.9,2423.51,03-10-2024,10-06-2024,processing,paid,upi,185271b9-a9ed-4e98-8f0e-26bb408dc4bd
1103,df3bf0e9-c94c-4e64-a953-d5612d89cff3,752,2409.25,555.28,8465.18,377.12,7709.94,07-03-2024,22-03-2024,delivered,not paid,cod,09da6233-a84b-4fcd-a586-f2635a02236b
1104,ce558722-beaf-4713-b5f4-874c2bc35817,660,3081.47,1709.73,8226.82,254,1634.67,05-10-2024,06-07-2024,processing,paid,netbanking,75599e01-35f9-4033-b77f-f3a9a83a7b49
1105,81113fed-a66d-4563-9879-a5b3b559c79e,366,8135.76,8.3,6003.28,447.87,7913.13,07-03-2024,12-07-2024,shipping,not paid,upi,095fa3c4-5ca0-406f-a273-994f008bed50
1106,e93cee61-f565-4dce-9713-70a41cbea92a,378,3994.72,1017.21,3892.21,186,1030.59,30-08-2024,24-01-2024,processing,not paid,cod,57de3662-3370-4186-99b3-f5fbffeec93b
1107,9b319d3b-4ee8-4427-8059-a5a2f4618a23,985,7392.26,347.63,4633.17,408.8,2826.52,02-10-2024,28-07-2024,processing,paid,cod,18827518-e01e-4fd7-9bc7-3d31bcc06bc6
1108,51ea8f21-bdba-4ae3-b47f-ab5c0c76310e,26,9544.87,831.71,4442.89,204.02,5763.34,17-05-2024,07-02-2024,processing,paid,cod,eac17521-0963-4025-b050-400605bd55c3
1109,2ff13857-88b5-4d76-82d4-4819eec57f19,797,2115.95,85.01,6800.23,392.89,7322.72,24-07-2024,26-06-2024,processing,not paid,netbanking,dc5bdff8-9ec9-462d-9c59-7f7d7b8c37f8
1110,3707301b-05ce-4e60-9ef6-6384da074756,750,2867.6,1573.95,6198.48,406.97,1267.46,04-02-2024,03-08-2024,delivered,paid,cod,e44a81ec-6668-4aca-bef1-2f8622020adc
1111,80b450b3-304e-4c65-9952-6c0852081931,804,2818.45,105.62,2164.07,474.01,1794.75,21-07-2024,03-05-2024,shipping,not paid,netbanking,b980b8d7-3e56-491c-aaf6-be1f73cb623d
1112,cb8b1656-2082-4c56-b002-e5fa34bf99ea,225,9996.62,1744.86,4393.86,394.67,3878.93,31-05-2024,05-07-2024,placed,paid,upi,7a18adef-0d56-45d0-9ff8-79486d8d4eb6
1113,2ba7588b-3f5e-46d6-ab48-491a5c8ae558,292,8478.43,592.38,9823.06,302.53,3907.88,18-05-2024,17-08-2024,delivered,paid,upi,047e1d8f-5d77-4e71-a234-61b276e21277
1114,259936cd-7bb2-4db9-ae99-30363a583e78,357,7818.59,1583.6,2649.38,304.95,7401.32,06-06-2024,27-03-2024,processing,not paid,cod,43f82a4c-833f-4adc-b43b-ca6c53063ae5
1115,b3b7169d-b285-442b-9909-a5c8e199af19,749,8394.1,1636.17,10378.4,130.47,10716.72,22-08-2024,05-04-2024,processing,paid,netbanking,fedb89da-921d-4b75-bad9-d628e02137cb
1116,aa1a8be3-0d29-461f-9359-e3f7c733ee66,836,5182.55,1733.95,4356.13,344.14,2133.46,25-07-2024,17-03-2024,delivered,not paid,cod,6b9d88ac-7d67-482b-921c-7e87e5bfa8a3
1117,f376ddd7-5886-46fa-a8a0-74bb0aee86aa,952,2428.89,1507.24,1890.1,268.77,1689.5,03-09-2024,01-04-2024,delivered,paid,cod,e8751c22-4ea1-4ea7-b149-96b7d30d61b5
1118,91426e82-8e63-4fc4-ba8c-b2e0d8bfeb00,697,6984.69,1499.78,8176.38,346.51,7238.16,17-03-2024,28-01-2024,placed,paid,upi,33b7713c-a4c1-47c6-875c-4a833e6aeaae
1119,4ba0b6d6-2c96-4f21-93af-4b1cfb7b615a,125,4758.5,1563.72,7317.93,476.16,3306.02,10-04-2024,13-05-2024,processing,not paid,cod,ab3440cf-70d4-477e-bf75-0667d054ab5c
1120,5bcf4a6f-2bd0-4078-b654-7845a11b0a36,894,2078.01,756.73,10825.1,158.8,10361.28,14-03-2024,06-10-2024,delivered,paid,cod,43911735-4b5a-4d29-b4ee-ceede41747a0
1121,e46a11ed-6f84-49d0-984e-656b86919f04,69,4623.57,374.99,4817.37,485.6,7833.77,27-01-2024,26-02-2024,placed,paid,netbanking,f3c111ce-cff7-42c1-937e-d2bf865ec8a5
1122,a963ae3d-8fd7-49e5-8061-7f467df1a28e,426,7173.26,944.35,7062.32,326.63,2291.65,02-08-2024,15-04-2024,processing,paid,upi,ee6d35b6-f1b0-438e-b7d6-3173c58f0be2
1123,192d0dfd-0b27-4120-8329-489af7b7cb12,758,6659.11,1082.57,11753.22,361.34,837.96,31-07-2024,28-03-2024,shipping,not paid,upi,26333409-b6ae-45c0-824c-e05451ae7f2f
1124,4e186014-df92-4d8c-90e0-ac80d5f8fd39,438,4669.59,569.38,520.51,332.79,2926.82,18-09-2024,01-08-2024,delivered,not paid,netbanking,d4fdd37f-67f6-4b19-a052-484814ab0ae2
1125,3e00bebf-1553-4156-87a1-8a60d425dec7,692,5351.85,430.84,1888.9,409.62,1666.66,08-02-2024,03-03-2024,placed,not paid,cod,b6b52f0f-3e40-4b34-823f-20b52ab61406
1126,98203c88-04dd-4c8b-a344-09d094809ed0,196,7995.92,663.92,4327.99,381.71,9268.32,15-05-2024,06-10-2024,shipping,not paid,upi,d3c86939-f16c-4680-b1b4-4d86aa61d43b
1127,b9f91949-7c12-4029-9c82-b58cf417726f,672,1838.01,215.95,9764.08,200.84,10223.31,16-08-2024,29-01-2024,shipping,not paid,cod,44caffff-8053-42f9-8d0f-93c4fc8f13fc
1128,27acf05a-fbdc-4167-8ed3-b268811b2f7b,60,9831.87,1192.48,6215.84,50.18,3542.96,16-05-2024,01-05-2024,shipping,paid,cod,d33cea21-2e02-42fd-88ce-f1801aab9742
1129,eec186ca-6609-411f-b02a-7c29787758f2,728,3174.9,1800.17,1752.4,364.48,5167.96,20-09-2024,23-08-2024,placed,paid,cod,bdc22c87-e41a-4807-ad0c-024b82473922
1130,7ac92d8d-8f46-43ce-b9d6-d00d534a8601,294,9218.26,1529.27,1566.23,391.57,4754.84,21-08-2024,13-05-2024,shipping,paid,netbanking,1b30e308-e1dd-4157-b347-db1e803a39ff
1131,8a5b0741-edf0-4029-abba-d4ee8a4185e9,195,5915.99,1180.44,10442.07,425.41,2874.31,02-09-2024,22-08-2024,processing,paid,cod,3323f165-5eaf-4b57-a373-f8d885e4244e
1132,3d4c79cc-2a24-4667-b43c-cd33d8e69064,981,2279.56,572.02,2108.8,131.11,4495.2,21-03-2024,24-04-2024,placed,paid,upi,63ed93ec-563b-4929-ab70-dc9d0cb169a8
1133,8b901291-8c66-4f2f-b39a-5debca7b7983,105,9247.77,801.59,7592.57,108.96,10497.34,06-01-2024,05-09-2024,processing,paid,cod,50e774d9-a490-4df0-8597-497b45450d3c
1134,b3e1a7e4-4ec7-413c-8bed-a50b6c1118ee,844,2299.93,559.55,9735.31,467.17,9260.63,09-06-2024,18-05-2024,processing,not paid,cod,00d3f360-d22e-4b7e-ab00-99af613a6b4b
1135,63fffded-6155-41e4-b7da-e60d5def54ce,117,6268.44,1565.3,6326.62,91.58,3166.67,17-02-2024,02-04-2024,shipping,paid,upi,1ed78f09-3978-4689-8ce9-1f965c48030f
1136,17975132-c9f4-4497-90e4-5bb9945a3ddb,150,4311.65,1319.71,10472.73,93.34,693.76,29-07-2024,17-07-2024,placed,paid,upi,c6635ee7-5c8c-43da-99e4-c9f5d1c4c8b8
1137,58dd2652-3cda-42ec-ace3-7ecc90a618e2,311,2475.15,1728.81,10854.07,306.4,1367.72,26-03-2024,21-02-2024,shipping,paid,cod,4a904a90-5802-41cd-8f23-2b6e70228488
1138,e960aec6-c3a3-48a0-a14e-b1f398a5af25,509,8914.99,989.12,8926.64,153.1,6833.9,08-03-2024,17-08-2024,processing,paid,upi,d8909ca8-4d53-4f6c-978a-de97e25c909b
1139,da4fee5e-43ab-4097-9bab-d0eda0a5fddb,662,5285.45,891.79,7432.43,237.58,5667.49,22-04-2024,25-06-2024,delivered,paid,upi,2e8e8ec0-212c-4252-83c5-394a7eb6805c
1140,f8b1289d-b730-40f6-85a6-e87654b67727,966,5112.18,197.08,1374.42,278.74,5855.65,22-08-2024,23-05-2024,placed,not paid,upi,c0690447-9546-45d7-9a79-12750531ac4a
1141,25b825b7-e4ef-4e52-a431-81db38339005,102,2390.45,510.52,973.61,176.04,2747.8,28-03-2024,02-01-2024,placed,not paid,netbanking,ef96a791-1ecd-43ac-85aa-1ff6d02032c3
1142,6503edd5-0d64-4623-b12f-222a92dddc09,198,4465.35,1595.23,6914.9,312.84,6987.42,31-05-2024,25-05-2024,processing,not paid,upi,bcef2de7-4e21-45b6-aae2-1b3d17a7af05
1143,77aaec9f-2a44-495f-a1ae-cf4276ff25f5,351,1427.72,1013,7717.91,387.36,1784.3,16-01-2024,10-03-2024,placed,paid,upi,28e10fa6-b0e8-4390-bb77-d590c07c3da5
1144,fda4e35e-45c7-404b-8e51-f35a88f2ea5d,847,7980.96,1557.53,10067.38,202.04,7354.75,23-07-2024,23-06-2024,processing,not paid,netbanking,2ac80097-5de5-49c3-90eb-ed78220a0e16
1145,9cdf54fc-f597-4db6-997d-21063e7ce352,823,2718.89,1339.2,4817.81,488.89,3663.58,20-08-2024,15-07-2024,shipping,not paid,netbanking,da5ac1a1-1b4b-4ce9-85d3-fe5d7d6a1219
1146,017afa7f-fc1f-495a-8e06-c3a366dc619e,670,7093.52,1131.91,3498.58,258.66,4795.22,19-01-2024,20-02-2024,placed,not paid,cod,9eae9c85-38b4-4d21-8682-d1653b263cc3
1147,d18dd034-a11b-4dc6-a7b3-68be248990c0,885,8052.76,1215.78,9786.45,420.27,3914.62,26-04-2024,04-03-2024,processing,not paid,upi,7062edb5-0690-48f7-806c-7c30e492d465
1148,681fe09b-6843-43f9-b316-817d303dd608,165,3265.79,872.32,3544.4,152.27,2751.7,02-08-2024,07-10-2024,placed,paid,netbanking,30b95134-78cd-4eac-836c-0bb99b87d229
1149,ff43a917-4877-4565-b6b1-4f941abe2d08,671,8076.93,517.93,9527.4,325.35,9699.81,12-04-2024,06-09-2024,processing,paid,cod,1e12ad83-7350-4d6c-9f37-23ac8e32b1dd
1150,2fed10b2-d6f5-473e-bc68-aa0103973429,64,1487.63,851.42,10781.26,219.29,8508.58,05-04-2024,15-01-2024,shipping,paid,upi,2904c67f-8c86-40bf-9c0d-f98a7914ae52
1151,c3346f80-e7ce-43f3-93eb-e726f1a7cceb,843,6389.56,1011.87,5932.18,83.62,10576.5,08-08-2024,05-09-2024,placed,paid,cod,969b91cb-20cb-452f-a139-5453dcd22477
1152,9af349f5-2f7d-4bc3-807a-018b1efb1ed0,980,9257.14,224.91,11698.47,442.39,6023.5,18-08-2024,11-04-2024,processing,paid,netbanking,a7899ada-20b3-4e02-8af2-ffa97c3ce094
1153,f81db734-843e-48f2-8d1d-d6e48468d115,159,8277.52,883.43,8639.5,55.49,1912.09,08-04-2024,25-06-2024,placed,not paid,upi,cb6aa904-93e8-4d37-9aa4-55433b8cc569
1154,1a165b2d-08f6-4093-8872-082ce8e0b12b,796,1934.5,137.33,5429.51,230.92,2537.76,02-01-2024,26-06-2024,delivered,not paid,upi,c071cf4a-4047-4879-b3e8-e7285c36d2a1
1155,a1a7f4d8-81f9-4b50-b2a7-7752c1e60b35,795,4684.53,1627.08,3367.8,469.71,9629.79,03-09-2024,25-06-2024,shipping,not paid,cod,80be18da-e76e-4a35-aa37-67f845f00b1d
1156,7c5e1b9b-8e10-49e8-b72d-e385eb2307e8,168,6296.27,816.24,8097.1,235.68,3875.75,02-08-2024,28-01-2024,delivered,paid,cod,fc85a08b-501c-420d-b1d3-1043e6e2e060
1157,0edb8cdb-5ad8-48ca-8366-7e310bd80c0b,205,9163.2,1257.01,2386.29,334.24,1312.71,02-10-2024,06-04-2024,processing,paid,cod,4709babd-ca0e-4acc-8047-c8221b85b8e9
1158,afb773e9-ec1c-47d1-aa44-8d3146848bfa,653,8187.69,1740.04,1549.86,386.74,5494.03,27-05-2024,21-08-2024,delivered,not paid,cod,d994b0bc-198d-4305-a4f1-ef0e498c3c55
